gene	S0	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20	S21	S22	S23	S24	S25	S26	S27	S28
FTSJ3	0.03238843333978539	0.032388433339785784	0.03238843333978548	0.03238283653809294	0.0323828365380926	0.03238283653809293	0.032388433339785236	0.03238283653809251	0.0323893378017752	0.03238283653809311	0.0323884333397854	0.0323893378017763	0.03238283653809244	0.03238843333978557	0.03238843333978557	0.03238283653809292	0.03238283653809267	0.032389337801776025	0.03238933780177575	0.032382836538092596	0.03238933780177605	0.032388433339785576	0.03238283653809274	0.0323884333397853	0.032389337801776164	0.03238843333978527	0.03238843333978481	0.03238843333978544	0.03238843333978527
ARSG	0.032321986412892835	0.03232198641289318	0.0323219864128929	0.03231846208013812	0.03231846208013775	0.03231846208013813	0.03232198641289265	0.032318462080137667	0.032323070834078656	0.03231846208013833	0.03232198641289277	0.03232307083407975	0.03231846208013765	0.032321986412892995	0.03232198641289293	0.03231846208013813	0.03231846208013788	0.03232307083407948	0.03232307083407924	0.032318462080137826	0.03232307083407948	0.032321986412893015	0.032318462080138013	0.03232198641289267	0.03232307083407959	0.03232198641289272	0.03232198641289221	0.03232198641289282	0.032321986412892655
WIPI1	0.030550663167765904	0.0305506631677662	0.030550663167765845	0.03053591165026526	0.030535911650264935	0.030535911650265035	0.0305506631677656	0.030535911650265087	0.030539348986542345	0.03053591165026521	0.030550663167765786	0.03053934898654341	0.030535911650265004	0.03055066316776562	0.03055066316776606	0.030535911650265483	0.03053591165026518	0.030539348986543008	0.030539348986543067	0.030535911650265157	0.030539348986543455	0.030550663167765935	0.03053591165026525	0.030550663167765644	0.030539348986543355	0.030550663167765685	0.030550663167764905	0.03055066316776574	0.030550663167765852
SLC25A19	0.03292449719470389	0.03292449719470423	0.03292449719470398	0.032928488301804115	0.03292848830180374	0.032928488301804115	0.03292449719470377	0.03292848830180358	0.03292815838711768	0.03292848830180438	0.03292449719470388	0.03292815838711894	0.032928488301803525	0.032924497194704236	0.03292449719470397	0.032928488301804046	0.03292848830180381	0.0329281583871187	0.03292815838711828	0.032928488301803754	0.032928158387118496	0.03292449719470408	0.03292848830180392	0.03292449719470374	0.032928158387118725	0.0329244971947038	0.0329244971947034	0.0329244971947039	0.0329244971947037
ZACN	0.03177576898467626	0.031775768984676545	0.03177576898467624	0.031772178739866215	0.03177217873986577	0.03177217873986603	0.031775768984675934	0.03177217873986594	0.031770047983767744	0.03177217873986625	0.03177576898467618	0.03177004798376908	0.03177217873986583	0.031775768984676135	0.03177576898467638	0.03177217873986644	0.03177217873986612	0.031770047983768604	0.03177004798376857	0.03177217873986605	0.031770047983768965	0.03177576898467635	0.03177217873986617	0.03177576898467599	0.03177004798376897	0.03177576898467605	0.03177576898467526	0.03177576898467612	0.031775768984676156
PTPN2	0.03056579451836606	0.03056579451836636	0.030565794518366187	0.0305803278364297	0.030580327836429486	0.030580327836429624	0.03056579451836605	0.03058032783642949	0.030578190685850267	0.03058032783642974	0.030565794518366135	0.030578190685851058	0.030580327836429406	0.030565794518366256	0.030565794518366222	0.03058032783642975	0.030580327836429538	0.030578190685850794	0.030578190685850753	0.030580327836429548	0.03057819068585108	0.030565794518366225	0.030580327836429607	0.03056579451836609	0.030578190685851	0.030565794518366076	0.030565794518365868	0.030565794518366177	0.03056579451836605
SLC14A2	0.034154804657280775	0.034154804657281275	0.03415480465728105	0.034168108946042566	0.03416810894604219	0.03416810894604268	0.03415480465728079	0.034168108946041914	0.03416574077232295	0.03416810894604292	0.03415480465728088	0.03416574077232421	0.03416810894604184	0.03415480465728137	0.034154804657280935	0.03416810894604237	0.03416810894604214	0.034165740772323976	0.034165740772323525	0.03416810894604212	0.03416574077232372	0.034154804657281136	0.03416810894604229	0.03415480465728079	0.034165740772323976	0.03415480465728081	0.0341548046572806	0.03415480465728097	0.034154804657280574
PIAS2	0.03403565415072449	0.03403565415072496	0.034035654150724626	0.034032020855779076	0.03403202085577863	0.03403202085577912	0.03403565415072431	0.034032020855778465	0.03403959085025837	0.03403202085577935	0.03403565415072449	0.034039590850259795	0.03403202085577838	0.03403565415072478	0.03403565415072466	0.03403202085577899	0.03403202085577873	0.034039590850259475	0.03403959085025911	0.034032020855778645	0.03403959085025939	0.03403565415072475	0.03403202085577883	0.034035654150724376	0.034039590850259566	0.0340356541507244	0.034035654150723876	0.034035654150724584	0.03403565415072431
TCF4	0.034433830673885384	0.03443383067388584	0.034433830673885515	0.034436083389845704	0.034436083389845204	0.034436083389845724	0.034433830673885196	0.03443608338984511	0.03443410584549267	0.03443608338984603	0.03443383067388541	0.034434105845494264	0.03443608338984501	0.034433830673885744	0.034433830673885564	0.03443608338984571	0.034436083389845384	0.03443410584549391	0.03443410584549348	0.0344360833898453	0.03443410584549376	0.034433830673885675	0.03443608338984549	0.034433830673885224	0.03443410584549402	0.03443383067388528	0.03443383067388475	0.034433830673885404	0.034433830673885175
CCDC102B	0.029103103932369045	0.02910310393236923	0.029103103932369208	0.029109180161690524	0.029109180161690527	0.02910918016169068	0.029103103932369163	0.02910918016169033	0.02910704228435074	0.029109180161690708	0.02910310393236914	0.029107042284350966	0.029109180161690312	0.029103103932369354	0.029103103932369118	0.029109180161690392	0.029109180161690364	0.02910704228435102	0.02910704228435083	0.029109180161690368	0.029107042284350872	0.02910310393236919	0.029109180161690392	0.02910310393236917	0.029107042284350917	0.029103103932369128	0.029103103932369288	0.02910310393236923	0.02910310393236901
RTTN	0.03222612002189547	0.032226120021895815	0.032226120021895566	0.032223993957436525	0.032223993957436095	0.03222399395743651	0.03222612002189528	0.03222399395743609	0.03222427325845671	0.032223993957436727	0.03222612002189547	0.0322242732584579	0.032223993957436	0.03222612002189566	0.032226120021895566	0.03222399395743654	0.03222399395743633	0.03222427325845765	0.03222427325845734	0.03222399395743624	0.03222427325845753	0.03222612002189567	0.032223993957436387	0.0322261200218953	0.032224273258457725	0.03222612002189535	0.03222612002189487	0.03222612002189545	0.03222612002189533
WDR18	0.031824417188115885	0.031824417188116204	0.03182441718811585	0.03182805764778314	0.03182805764778269	0.031828057647782904	0.03182441718811558	0.03182805764778282	0.031824899803198636	0.03182805764778306	0.03182441718811577	0.031824899803199885	0.03182805764778274	0.03182441718811579	0.03182441718811598	0.03182805764778335	0.03182805764778298	0.03182489980319945	0.03182489980319948	0.03182805764778291	0.03182489980319993	0.03182441718811595	0.03182805764778308	0.031824417188115635	0.03182489980319984	0.03182441718811565	0.03182441718811499	0.03182441718811576	0.03182441718811574
CNN2	0.03422923263999448	0.03422923263999501	0.03422923263999457	0.03422478912837048	0.03422478912837002	0.034224789128370424	0.0342292326399942	0.03422478912836996	0.03422658914104051	0.03422478912837069	0.034229232639994465	0.03422658914104207	0.03422478912836989	0.03422923263999462	0.034229232639994694	0.03422478912837059	0.03422478912837019	0.034226589141041576	0.03422658914104138	0.03422478912837011	0.034226589141041805	0.03422923263999471	0.0342247891283703	0.0342292326399943	0.034226589141041895	0.03422923263999434	0.0342292326399936	0.03422923263999447	0.03422923263999433
AMH	0.03396454601309812	0.03396454601309858	0.033964546013098194	0.03396868358845323	0.033968683588452744	0.03396868358845318	0.03396454601309786	0.0339686835884527	0.03396123803521363	0.03396868358845342	0.0339645460130981	0.03396123803521521	0.033968683588452626	0.0339645460130983	0.03396454601309832	0.03396868358845333	0.03396868358845299	0.03396123803521475	0.03396123803521448	0.0339686835884529	0.03396123803521487	0.03396454601309834	0.033968683588453105	0.033964546013097945	0.03396123803521501	0.033964546013097965	0.033964546013097306	0.0339645460130981	0.03396454601309795
MFSD12	0.03365633799725709	0.033656337997257556	0.033656337997257396	0.03365520234765683	0.03365520234765661	0.033655202347657155	0.03365633799725719	0.03365520234765614	0.03365262990966179	0.03365520234765733	0.033656337997257264	0.03365262990966267	0.03365520234765612	0.03365633799725781	0.03365633799725728	0.03365520234765645	0.033655202347656364	0.03365262990966267	0.03365262990966205	0.03365520234765634	0.03365262990966206	0.03365633799725748	0.03365520234765647	0.033656337997257216	0.03365262990966243	0.033656337997257195	0.03365633799725716	0.033656337997257375	0.03365633799725694
PLIN3	0.03318737524977686	0.0331873752497774	0.03318737524977719	0.033189310890097024	0.03318931089009684	0.033189310890097294	0.03318737524977695	0.033189310890096434	0.03318801178449708	0.03318931089009741	0.033187375249777024	0.03318801178449789	0.03318931089009639	0.033187375249777454	0.0331873752497771	0.033189310890096704	0.03318931089009658	0.0331880117844978	0.033188011784497415	0.033189310890096566	0.03318801178449757	0.0331873752497772	0.033189310890096656	0.03318737524977705	0.033188011784497706	0.03318737524977698	0.03318737524977696	0.03318737524977719	0.033187375249776795
ARRDC5	0.02281251458434624	0.022812514584346022	0.022812514584346067	0.022803310769253914	0.02280331076925403	0.022803310769253675	0.022812514584346175	0.022803310769254355	0.02280556840779792	0.022803310769253515	0.022812514584346185	0.022805568407797454	0.022803310769254344	0.022812514584345748	0.022812514584346195	0.022803310769254147	0.022803310769254174	0.022805568407797447	0.022805568407797856	0.022803310769254195	0.022805568407797922	0.022812514584346022	0.022803310769254105	0.02281251458434617	0.022805568407797634	0.022812514584346178	0.02281251458434612	0.02281251458434609	0.022812514584346376
UHRF1	0.020225839762611438	0.020225839762611022	0.020225839762611497	0.02023212679508932	0.020232126795089796	0.020232126795089442	0.020225839762611858	0.020232126795089785	0.020243854565784484	0.020232126795089175	0.02022583976261159	0.020243854565782995	0.020232126795089886	0.02022583976261149	0.020225839762611268	0.02023212679508919	0.020232126795089535	0.020243854565783523	0.020243854565783675	0.02023212679508964	0.02024385456578331	0.020225839762611327	0.02023212679508942	0.020225839762611754	0.02024385456578317	0.02022583976261167	0.02022583976261256	0.02022583976261158	0.020225839762611584
ALKBH7	0.03388121821355525	0.03388121821355578	0.033881218213555504	0.03388090397146205	0.03388090397146174	0.033880903971462185	0.03388121821355523	0.033880903971461394	0.03388133305876916	0.03388090397146236	0.03388121821355535	0.03388133305877024	0.03388090397146135	0.033881218213555685	0.03388121821355549	0.033880903971461825	0.03388090397146161	0.03388133305877001	0.033881333058769676	0.03388090397146157	0.03388133305876995	0.03388121821355558	0.03388090397146173	0.033881218213555324	0.03388133305877005	0.03388121821355528	0.03388121821355502	0.03388121821355546	0.03388121821355514
SLC25A23	0.019836039195101747	0.019836039195101286	0.01983603919510164	0.019836068345172493	0.01983606834517292	0.019836068345172486	0.01983603919510203	0.019836068345173062	0.019833630339860252	0.019836068345172174	0.019836039195101754	0.019833630339858885	0.019836068345173128	0.019836039195101497	0.019836039195101553	0.019836068345172504	0.019836068345172778	0.019833630339859267	0.01983363033985954	0.01983606834517287	0.01983363033985933	0.019836039195101508	0.019836068345172656	0.01983603919510189	0.019833630339859097	0.01983603919510185	0.019836039195102493	0.019836039195101723	0.019836039195101872
MYO1F	0.03283028373870807	0.0328302837387085	0.032830283738708214	0.03281963265164797	0.03281963265164766	0.03281963265164806	0.032830283738707944	0.032819632651647446	0.032818125177795164	0.03281963265164822	0.03283028373870809	0.03281812517779625	0.03281963265164739	0.03283028373870832	0.03283028373870824	0.03281963265164785	0.03281963265164762	0.032818125177796025	0.032818125177795684	0.03281963265164758	0.03281812517779591	0.032830283738708305	0.03281963265164773	0.032830283738708006	0.03281812517779607	0.032830283738708006	0.03283028373870755	0.03283028373870816	0.03283028373870797
ADGRE2	0.031516156783882796	0.03151615678388314	0.03151615678388293	0.03150269703523498	0.03150269703523477	0.03150269703523509	0.03151615678388273	0.03150269703523455	0.031502104543438506	0.03150269703523522	0.031516156783882816	0.03150210454343924	0.03150269703523452	0.031516156783883	0.03151615678388292	0.03150269703523481	0.03150269703523467	0.03150210454343913	0.031502104543438825	0.03150269703523464	0.03150210454343895	0.031516156783882976	0.031502697035234783	0.03151615678388277	0.031502104543439116	0.031516156783882754	0.03151615678388243	0.03151615678388287	0.03151615678388273
KLF2	0.03223289306168916	0.032232893061689485	0.032232893061689215	0.032218043587403294	0.03221804358740295	0.0322180435874033	0.03223289306168892	0.03221804358740288	0.03221968490544837	0.03221804358740348	0.032232893061689104	0.03221968490544951	0.0322180435874028	0.032232893061689215	0.03223289306168928	0.032218043587403274	0.03221804358740305	0.032219684905449235	0.032219684905448964	0.032218043587403	0.03221968490544917	0.0322328930616893	0.03221804358740314	0.032232893061688965	0.03221968490544932	0.03223289306168899	0.03223289306168841	0.03223289306168909	0.03223289306168902
DDA1	0.03243708647124463	0.03243708647124495	0.03243708647124464	0.032435301221354844	0.03243530122135436	0.03243530122135472	0.032437086471244346	0.032435301221354434	0.032439151345104195	0.03243530122135494	0.0324370864712446	0.03243915134510561	0.03243530122135441	0.03243708647124468	0.032437086471244755	0.032435301221355024	0.032435301221354663	0.03243915134510521	0.032439151345105	0.0324353012213546	0.03243915134510534	0.03243708647124478	0.032435301221354775	0.03243708647124438	0.03243915134510548	0.032437086471244436	0.032437086471243735	0.03243708647124454	0.03243708647124446
