	S1	S2	S3	S4	S5	S6	S7	S8	S9	S10	S11	S12	S13	S14	S15	S16	S17	S18	S19	S20
HEYL	0.001303459099840682	0.003506416264949997	0.002342693516579005	0.00400453064191838	0.0036286496745081384	0.0	0.0012524839177199363	0.0040993427964477695	0.0	0.000726033102438167	0.0	0.0011194163932225464	0.0	0.0	0.0012339596854640904	0.0	0.0	0.0011279710117324917	0.0031846521009092584	0.0035080309259394424
PPIE	0.0	0.002402830633760189	0.00437118059263067	0.0037383533940854572	0.0016974409299986056	0.0	0.0010894956672865678	0.005265028381715793	0.0	0.0	0.00019902369269499527	0.0	0.0	0.0013054467584571105	0.003530895083008377	0.0	0.0010955849720855225	0.0030996800480156328	0.002146497149314461	0.0026987439273350347
TRIT1	0.0019191854098015502	0.0029280575607407424	0.00291303648182664	0.001966524879932101	0.002334114501833197	0.0004819561076426564	0.0024035555517908443	0.002390624895786872	0.0	0.0004920125980176325	0.0	0.0016327690863748234	0.000537316899163217	0.0003634098518326976	0.0	0.0	0.0039049587365246135	0.0029046970582288605	0.001785455172110973	0.003855702914589544
MFSD2A	0.0013705408139590496	0.00106354675521222	0.0	5.026286266225274e-05	0.0042441850640562145	8.015569767801658e-05	0.0012816146040092477	0.0015795755635689228	0.0	0.0015020019891014164	0.0025813848975578075	0.004457301198256475	0.0047341441105348955	0.0	0.0029755879620085046	0.0	0.0009729972343476026	0.00271643233801904	0.0030022667197250425	0.00410249870014819
KDM4A	0.0031898283374617235	0.001798996541866185	0.002628506257934954	0.004011542497925497	0.003465131532870249	0.0	0.0	0.002063296220848418	0.0	0.0	0.0	0.00032197662695514483	0.001134838800193261	0.0025667777715032967	0.0001675527532450092	0.0	0.0015809649438274685	0.001470944425717747	0.0054911200882442725	0.0024561463078019126
DPH2	0.0	0.001449850588301968	0.0	0.0	0.001402640654305222	0.008358450807741943	0.0014134188026437744	0.002066722760213472	0.0047597155926904465	0.00444791301840973	0.0	0.0024564267296288004	0.0015341866829159652	0.0006862614581973201	0.001974814879843184	0.0	1.9305002970664356e-05	8.933330256047696e-05	0.0008802746104717262	0.001759711154667825
BEST4	0.0016042187429670196	0.0	0.00024682683060685783	0.0002572350709108566	0.003441246987067157	0.006694459900498049	0.00046016248916991786	0.0	0.0004841780585052559	0.004014169016362096	0.0021712369390181623	0.005078875679639093	0.001588454550187112	0.0	0.0	0.0011460884937279554	0.00042453061194363726	0.0024130159014467464	0.0	0.004011253256781984
UROD	0.0015013675861681116	0.00237553452594674	0.002398116069933078	0.003748934275548165	0.001132258454759354	0.0	0.0	0.00444396107641766	0.0	0.0	0.0	0.0016287606855344893	0.0030473022599508096	0.0022378063838888736	0.0024649818834806196	0.0	0.004436424498211003	0.0005292003141567404	0.002612539398479473	0.0007450036353888817
CYP4B1	0.00037795309108235996	0.0008038668926427839	0.0	0.001742776927924139	2.203184976866695e-05	0.005494141290812275	0.0016004681269778766	0.0	0.0	0.002507442802756943	0.003532409887190187	0.003906974982284858	0.0014730913234418358	0.0	0.0031749453262754123	0.00046767225014986206	0.0039773919131663935	0.005523025739594371	0.0017567138472910887	0.0
USP24	0.0036489105214329927	0.004153023813866398	0.0036975224613930526	0.0006833355533088234	0.0036500861356592216	0.0	0.0003861675717588086	0.002403635353053826	0.00249487259190912	0.0008362595480833601	0.0	0.0005209775095125757	0.0	0.0008552157138573643	0.0	0.0	0.0016960822412366507	0.0016353610274508796	0.0013147824402427993	0.0
PRKAA2	0.003108349855394584	0.001447004247960163	0.0	0.003922885795386215	0.0	0.0	0.002321189440818149	0.00020830844886528867	0.0	0.0013173015611629255	0.000795903607445066	0.00794170533423546	0.0008955825113132824	0.00039523832055977275	0.0026275065050618846	0.0038766721501741434	0.003388281062516249	0.0	0.0	0.0
RPE65	0.001619635385408631	0.0037848708789604882	0.0053260929362216915	0.002913074425113499	0.0	0.0	0.0009762598286486855	0.0015683709495487998	0.0	0.00041480867456820204	0.0	0.0	0.0019413298336589638	0.0023543017963072502	0.0	0.0006658272003082425	0.0023638308778873834	0.002505060799876543	0.00222899738510377	0.003692182116203816
CRYZ	0.0036377574870486784	0.0013512383326410749	0.0017766308089185374	0.0	0.001963327441534784	0.0	0.0026617802268564697	0.0004372779457841131	0.0036251660036380725	0.004941815652668129	0.001868955357240197	0.0023335740117099188	0.0	0.0	0.0019572335053633615	0.0016448813467023872	0.0	0.00032815655563531447	0.00115421115954186	0.0017311645822809861
RABGGTB	0.0011760676259404631	0.0016522267403439983	0.0028141678510400156	0.004078698782794235	0.0008940997275930008	0.0009280794606178257	0.0009076870701534377	0.002735575734118789	0.0	0.0013949763327054953	0.0	0.003169806194187246	0.0009716883620784326	0.0029068692004862616	0.0018495361716535717	0.0027713388082520134	0.0026275782557686938	0.0	0.0	0.0009434392251555509
ASB17	0.004364943950784027	0.0	0.0017643969970074583	0.00376027748658753	0.0014912042828962395	0.0	0.0011485971592953294	0.0038849983655499217	0.0	0.0012055163001216964	0.0	0.003940448108796766	0.002100960290505355	0.002364776297560744	0.0027975016389610646	0.0	0.0006511553964131162	0.0	0.0009697155141260566	0.0005563219129068026
CLCA2	0.002570624676933293	0.002014075982313648	0.0003496841319529246	0.0	0.0007319404748574771	0.0	0.004987229417572757	0.0008370474597960543	0.0006402742406001671	0.0	0.00411804751470187	0.00018681797070106235	0.00041715402948918815	0.004385059924267311	0.001133904087178784	0.007476408815321556	0.0014816123310431467	0.0	0.0016286398898282702	0.0012874068713568062
GBP6	0.0	0.003042742696822641	0.0	0.0	0.005905757293649795	0.0	0.0010068434199839889	0.0027991900842108982	0.001043912926820409	0.0	0.005119155040481472	0.0009565633557006808	0.0	0.0005160080612847902	0.0	0.007718005223646371	0.001279758169082843	0.0	0.0017774306303752173	0.0031041790853820095
HFM1	0.0	0.002025689962423209	0.0021033135818967945	3.9645658381306576e-05	0.0007277635527530763	0.0032982632157231334	0.0036055630526432426	0.0018126357345092203	0.0015831666951714232	0.0006841932967371802	0.0	0.0021052162789424503	0.0	0.004542785756642624	0.0031983932822140923	0.0035465549262528825	0.0015554460392467738	0.00114479131781144	0.0011806334077062147	0.0005919000663294936
RAP1A	0.0011720174296442258	0.002395525322728555	0.0	0.0	0.004676999947440511	0.0	0.003665539766938217	0.0013064499953058068	0.0	0.00041300221124942175	0.001690332363071214	0.004023992508917414	0.0023472709487082806	0.0	0.005972901580591491	0.0	0.0008877965667826443	0.003626176103884063	0.0	0.002248073916764712
WNT2B	0.0	0.0027233635321480616	0.0	0.0	0.0016327215708026126	0.0036948932826651394	0.0	0.003991580369572089	0.0034931319470501206	0.0	0.0	0.004882863560068144	0.0030205324052068857	0.002122678918416467	0.0016884444756031989	0.0	0.0	0.0015019686930781522	0.002340812851215841	0.0056458843400014795
SRGAP2B	0.004053605057849995	0.0018142805492959487	0.0012415165138993196	0.0	0.0038007037525167753	0.0	0.004618367613418147	0.0015071579477563544	0.00043774819743785655	1.947898596524542e-05	0.0003884395537911575	0.0025682567111329217	0.00036623634969996883	0.0014441155317112592	0.0016586374452660947	0.0023947515424658666	0.002490224852140717	0.0017035077896854715	0.0	0.0
CD160	0.003263371376886588	0.001703340670983996	0.005005439581587383	0.0027012257124530833	0.0025205956741273035	0.0	0.0	0.002460382514786534	0.0	0.0	0.0	0.0	0.0022159244066264692	0.003781602842291849	0.0005697027805916344	0.0	0.001473907877056125	0.00200374401308199	0.0028963403229913835	0.0
RBM8A	2.9004829328462622e-05	0.0015264330263615455	0.002604713912992681	0.0026769458635344783	0.001127216492218888	0.0	0.002725141616929457	0.003880233324141888	2.7920413527943896e-05	0.0014888632310215758	0.00010600490698327663	0.0	0.0043167599155969376	0.0	0.0022429506446411136	0.0	0.0022555023261689325	0.001925889493100227	0.005314549291632752	0.003603626979808196
NBPF19	0.0033244929410817738	0.00380251635390196	0.0009897388462811664	0.0035861230564538174	0.0009261629306650932	0.0	0.002645360967649618	0.0010591932183884696	0.0010924820659595975	0.0006773641292551511	0.0	0.0011026568472063967	0.000704668310034579	0.0024188723014664363	0.0	0.005561665837171946	0.0	0.0017327996839702601	0.0	0.0
CIART	0.0	0.0032457690643810082	0.0	0.00365882861529035	0.0	0.0	0.0038021167610994017	0.0036955487427506642	0.0006055149163179679	0.003158687129020991	0.0	0.003751866516849725	0.002861781252905719	0.0	0.0006787203859914179	0.0025907783733034734	0.0016074536671629508	0.000797011369382318	0.0029326742428648694	0.0
ADAMTSL4	0.0	0.0	0.0	0.0003888184504883175	0.0012940669206264461	0.00024400513332765376	0.0023123187009438237	0.0	0.002575805718509315	0.003283882087061759	0.009831233757213606	0.0037077942729201226	0.001622691761628445	0.0	0.002613280407541245	0.0	0.0017033176588139383	0.0020307701819005106	0.0027788345857715203	0.003471143588803252
MCL1	0.0	0.0025796436274676034	0.0025546818122694787	0.00026131989236325933	0.002583753761420124	0.0019856513086675518	0.0004847510379674459	0.00547465540679548	0.0005397459200812503	0.0	0.0	0.0022670913537173295	0.001445353571558795	0.005633922589795249	0.0028856684916111885	0.0009609196242730986	0.00041531877208835313	0.0	0.0009880692843308384	0.001428166045209969
RFX5	0.0009306292834677572	0.0	0.001954390827794445	0.004260757880126444	0.0	0.0	0.0	0.0008377902940884343	0.005109938225554301	0.0020860457625647903	0.007695266638008091	0.0	0.0	0.0	0.003664796970591795	0.0033926383296893573	0.0008648579229212066	0.0	0.0038279968199149816	0.0
OAZ3	0.0005464430399663913	0.0	0.0	0.0002202839141447831	0.0034239047942136334	0.0023482209036524595	0.001371162430246574	0.0	0.0	0.003475971271427033	0.007485464222913456	0.004539384948537698	0.004307252035185269	0.0	0.0	0.0	0.003692675704485052	0.002754521687409427	0.0	0.0023719399383610664
RPS27	0.0020356636468513017	0.003371929589620062	0.003444120874829362	0.002739276283621562	0.0011185528561786548	0.0	0.0037182817701871687	0.002790450217821585	0.0	0.0016498665757156792	0.0	0.0	0.0005830113432820998	0.0015724494127509335	0.0	0.0	0.004557916700692805	0.0006029050557274024	0.00159529850860468	0.00044692283530569125
LRRC71	0.0	0.0014684258775602404	0.0011413262626821256	0.0004673057178483788	0.0028885832221054873	0.0005363517103125761	0.0004279861269493243	0.00038078189485185235	0.0015771516265248376	0.0006365747696303073	0.006513625128498087	0.0027662367796608043	0.006431131328525832	0.0021071472769608793	0.0017383277776151897	0.0	0.0006481991825373892	0.0	0.003641520416333733	0.0017517825615140925
ETV3	0.0	0.0	0.0	0.0018256348136663925	0.007409202611307454	0.003946902136089036	0.0	0.000879356077344461	0.0	0.002541329290782395	0.0017875483779089016	0.003759639206903872	0.0037728597165388425	0.00045600425494180316	0.0001699658748554549	0.0	0.002363876147946119	0.0011809294285428976	0.0025354093649250036	0.0018049997887852939
DCAF8	0.0	0.0	0.0	8.275608785082991e-05	0.002028772183768194	0.0026887347076531387	0.004755254213059917	0.0002621098419247059	0.004471244797695922	0.004948161386671915	0.004808254932572211	0.00067262556850582	0.0	0.0041005038386109065	0.0018991061651840821	0.0	0.0	0.0	0.001865728106523481	0.0025757004080044
PEX19	0.0	0.003937587497787146	0.0	0.0	0.006449424870740648	0.003891001730842526	0.0006675657939909647	0.0	0.0027033926766774777	0.0	0.0	0.0	0.00015014099400798315	0.0008770520607037201	0.004024468814977535	0.0	0.0026044902474469207	0.0016472048867786449	0.002243944005710789	0.0053826008730583986
DUSP12	0.0022084257153985954	0.0	0.0	0.0	0.0002526326309219696	0.0072190348711102074	0.0016336962027681762	0.0002816572371121412	0.00030816436504965444	0.0020881252613679166	0.0018135846707803586	0.004290692818528156	0.0031988667112888007	0.0061226853859910274	0.0	0.0	0.002493807796888203	0.002182968456342939	6.409176991361793e-05	0.0
UCK2	0.0	0.0	0.0	0.003588936124127009	0.004538294154985304	0.0	0.0027627992735266152	0.002242602188234976	0.0	0.0037710646781558203	0.006396311597559994	0.000618296463039697	0.004769316396759257	0.0004805240575911659	0.0008749353459478008	0.0	0.0	0.0006386857262982263	0.0006994836949242194	0.002593644226388535
POU2F1	0.0	0.0	0.0	0.0	0.0032937442288559294	0.006269667384322113	0.0016836768645254983	0.0032842374710435975	0.0008720921880413214	0.0008283109432811915	0.0006585387617438942	0.005317018968732351	0.002672286019506073	0.0030715393709423674	0.0007562005479778376	0.0004936663867305277	0.0014353307499885178	0.0023372074842855388	0.00034060264941784677	0.0014266881939290633
CREG1	0.003074663596555723	0.0037646493033823207	0.002124713737983163	0.0	0.001092414913824253	0.0	0.005099848211472124	0.0025424867455293544	0.0	0.0008437142993992931	0.0	0.0	0.0037260260731659615	7.941132219248695e-05	0.003831932416469556	0.0006678148385760976	0.0013361056896163842	0.00044574601542179504	0.0	0.002025966357499056
PTGS2	0.0026871140675017975	0.003900458748081923	0.003468741629017623	0.003372032048279677	0.0032790006391631463	0.0009403268385276421	0.0	0.002011458738143945	0.001214840972310802	3.3322869774974785e-05	0.0	0.00039413266525847916	1.2677191967793025e-05	0.0027836559539907825	0.0	0.0012398838670245737	0.0001500882527025468	0.0021110670357776854	0.0	0.0001234280844708954
CFH	0.0	0.0009268104606987962	0.0024817562107740296	0.0008880627059032537	0.001159472600090832	0.008329988470447854	0.0	0.0	0.0009592132690324593	0.0029424785014173	0.0010980322678063603	0.00420984300787832	5.382059722729853e-05	0.000503927576296197	0.0	0.0008895082695259734	0.0015515423312786637	0.0035287084343970303	0.003244647803473733	0.002218319690018061
KDM5B	0.001204790911846474	0.0	0.0	0.003283706038486173	0.0009114925133033146	0.0002534264595067089	0.0025207071386320425	0.0	0.0	0.004393916656286436	0.007225748128935213	0.0037806679123462954	0.003906979097137415	0.0	0.0011624546811173407	0.0	0.004617683887853352	0.0013584353861293464	0.0	0.0002615545122078359
C4BPA	6.252640460677767e-05	0.0017510651733555309	0.0	0.0018435286709724565	0.0019427282479787594	0.004895556460773822	0.002520676348877318	0.0	0.0	0.0029109992667170318	0.0003667889902772372	0.0032165586418008408	0.0015626267078465786	0.0018399215621456976	0.0044878627352187474	0.0	0.003893127905307307	0.0024896380105784697	0.0	0.0
PLXNA2	0.0009822189245418031	0.0025174341645627716	0.0017671257174962105	0.0	0.0015235689698543677	0.0010602157386898898	0.0006535377505802238	0.0	0.0008052874141021197	0.0	0.0023175526314918203	0.001712551922501137	0.0005620995703643982	0.00433643666365913	0.0	0.01171041308380018	0.0	0.0020847695479897167	0.0028605610365246	0.0003799927300590998
NVL	0.0025934910993759565	0.0024926766882082145	0.002179620382537074	0.0032408262600379578	0.0	0.0	0.0036351737369082313	0.0038928333693051416	0.0	0.00038691092368493385	0.0	0.0	0.0004604352566425651	0.00020491049873176424	0.0046512465714628635	0.0001663087507812687	0.0017344739798805875	0.002105700102755559	0.0039100066007641	0.0
MIXL1	0.0019509872116319487	0.0021169158872510366	0.0032724954614457946	0.004663104774414803	0.0	0.0	0.0015964738625740685	0.0013236843572234814	4.005150364126388e-06	0.0022880712431678	0.0	0.0004421989115886268	0.0008757987290713654	0.0	0.0023546870043503467	0.003076059121207268	0.002889479776068808	0.0016213728465011617	0.004244758534985403	0.0
RNF187	0.0005047716859197808	0.0	0.0008782916235279965	0.004431963578019875	0.0005656489103683652	0.0017409696226595665	0.0	0.0036379142257782137	0.004604286208385032	0.0	0.00464360179082977	0.0	0.0004584327544794446	0.006400441715809788	0.0017494488025169219	0.0026129264771512107	0.0	0.00068478658069755	0.00022556126177528254	0.0
KLF11	0.0	0.0003458363657136322	0.0	0.00040291146406515565	0.0005228573076422238	0.0	0.0012296695379118254	0.0	0.002048696427076576	0.00446158926895559	0.008066164850572656	0.0008214704475994445	0.0009743217102374165	0.00138856358410887	0.004583859815984017	0.006577833273849444	0.0	0.0017768113545123469	0.002575298290579506	0.0019825145705226733
SLC30A3	0.0022415416179750324	0.0024932777646444197	0.0011605944966236407	0.0037991711312921625	0.0	0.0	0.005321313721829646	0.0040148165113889234	0.0	0.0014936344445766123	0.0	0.0028732880189928905	6.242220050645037e-05	0.0	0.003164133796684109	0.0011667432192990046	0.0021470887523756363	0.0010036809846948143	0.0	0.0
KRTCAP3	0.0038532283823273917	0.0	0.0018336684496353963	0.0037012905160826236	0.0007875328145594158	0.002352500736796383	0.0	0.0008529786659771946	0.0	0.0033879937335680897	0.005021788893447954	0.0032706326097820485	0.0012267495152047652	0.0	0.0	0.0	0.002583272780790092	0.0012002973585249384	0.0009630689567459226	0.0
PKDCC	0.0	0.00020324093237770422	0.0001252923264335124	0.0	0.0013041213856048663	0.007205804744188183	0.0	0.0	0.0029379336068251845	0.00417624288658396	0.001783529380061392	0.00010432876850124447	0.0028592246846804547	0.0012506464539017437	0.0008961377382966698	0.006513733213245016	0.0005306999144002862	0.0014377818609167985	0.002633631851787436	0.0034745194085600618
CLHC1	0.0035475308546548587	0.0	0.004901782993404106	0.0009748434187222111	0.0014768188969483077	0.0007283490644987077	0.0029781425415001824	0.0	0.0007777075615839722	0.00031939698590541124	0.001383283659669805	0.0011711107201455462	0.0	0.0038251754739088116	0.005690367256186321	0.0	0.0	0.0009102777978557287	0.0009185101422991094	0.002057215478202801
AFTPH	0.00394307272838549	0.0027286686398556932	0.0007105623299967699	0.0	0.00441297410955188	0.0	0.0016132005537113868	0.002013393664593751	0.0	0.004616333874970063	0.0	0.0024316029985563484	0.00025601127956078506	0.0	0.0	0.0	0.0015303451431444568	0.0021680420481737512	0.0029953567091636677	0.002801808960821263
CNRIP1	0.00300776929510368	0.003134801883412483	0.0036637057123937574	0.0034472735120698937	0.002821791281427123	0.0	0.0	0.000878442391658326	0.0	0.001569278866888968	0.0	0.0	0.0	0.002763308470798558	0.003118081942922342	4.981989653477473e-05	0.00035645492395412705	0.0007715848557773056	0.0043554339286792166	0.00010445802128577042
NFU1	0.001208057002784747	0.003941612555379017	0.0028322283323080183	0.0	0.004298182249473612	0.0	0.0021346586980722122	0.003970221884713939	0.0	0.003100768621791731	0.0	0.0	0.0018358313062189116	0.0008219745196903571	0.0	0.0	0.00028706852802699043	0.0025634450065361593	0.0005413393209422513	0.0037152965862034676
MXD1	0.0	0.0	0.0009608750362540611	0.005460318807270549	0.0	0.0023560836812132955	0.0	0.0006739727607520885	0.007250652792807344	0.0	0.0033472446107343087	0.0	0.0	0.006347762533822941	0.00420156407740696	0.0006614740867790346	0.0	0.0	0.0030534747998039865	0.0006260761223943947
SMYD5	0.004258701733726922	0.0021208631212837987	0.0027540138693307454	0.0024862577181136904	0.0	0.0	0.003049778015397447	0.002971673804619054	0.002823207749368854	0.0	0.0	0.0	0.0	0.001351761622996383	0.003653185431842345	0.000339472744689	0.002842167048552547	0.0002444126461727758	0.0008147141864904181	6.708507893191256e-05
SLC4A5	0.00039597385477987827	0.0	0.0038289951534071	0.0022620258508319457	0.0007105321245473093	0.0016638689444679134	0.002025766129723402	0.0	0.007365734416050286	0.0	0.0017505888259976333	0.0	0.0	0.0022133355576928137	0.0008027076142685865	0.00655170899349381	0.0	0.0	0.0018503002951386074	0.002844137734602864
TACR1	0.0017777186466901307	0.002289632714732653	0.0	0.003229917328859839	0.0	0.0	0.007098456876845651	0.0021706790440387076	0.0	0.0010297060277700142	0.0	0.003104600174108409	0.003141689713072558	0.0	0.0019322908128960388	0.004592569920080047	0.001110785216961745	0.0003096465153645862	0.0	0.0
IMMT	0.00034943812642888384	0.0005426573062840775	0.0011488303323048937	0.0014884246490826614	0.0007021015508176532	0.006514577344842136	0.0022569429470090606	0.0024663256067478895	0.00010780651063866097	0.001560663876455001	0.0004891324066581798	0.003757366961996816	0.001995444313374238	0.0030640360161147545	0.0019645989785743987	0.0	0.0021828098641114564	7.757353711338483e-05	0.0031703949024547767	0.0
ANKRD23	0.0006978534984671688	0.0007343749000154012	0.0018227863049831902	0.002577304260314355	0.001367698457173339	0.0019954485294887583	0.0	0.0020468368153781485	0.0	0.0	0.0	0.002488254607513229	0.003923331379956747	0.0	0.007604084843478882	0.00388909838483912	0.0006753387136792577	0.0012637812400065603	0.0019757450845768795	0.002310710537527174
IL18R1	0.0	0.0	0.0	0.0007629315575729834	0.0012063198043165578	0.0029441509539581945	0.0038669654460127744	0.0	0.0026913671045327527	0.003344065673943077	0.007689031535094847	0.004267683455819717	0.0036606342210267363	0.0	0.0006549363525325839	0.0	0.00020990708905401002	0.0008869583584208351	0.0019195500232696658	0.0010163490436263995
POU3F3	0.0	0.0	0.0	0.0011709614141863622	0.0015467287625991043	0.009454321745822654	0.0013219853756024286	0.0	0.001281616215589298	0.0022335412755700636	0.0	0.0037693340633303688	0.0008693027777094044	0.0	0.00255360946160505	0.0030488471004086184	0.0005693238371461856	0.0033573941372357086	0.0020071284225238336	0.003181668008916619
GCC2	0.002061395156266392	0.0025363615071592686	0.00350330450101997	0.0008058855053019931	0.004464303000336795	0.0012023153840959473	0.001898558212452644	0.0019834620473459905	0.0	0.0011430422101164823	0.0	0.0013071738699503396	0.003126155375288235	0.002591589524935666	0.0	0.0	0.0	0.000992962323014609	0.0	0.0024618270267668567
SH3RF3	0.0036496930570441913	0.0017141737606337138	0.0013575839741271393	0.0009228511384308684	0.00476902909339254	0.0	0.002387987562515936	0.0028573609846218873	0.0	0.0	0.0	0.004010086003722519	0.0	0.0034953377688791663	0.0	0.001798311156886429	0.0	0.0013361509904640109	0.0	0.002166997489343892
PTPN4	0.0	0.0004164524251110386	0.00104533778556992	0.004765611531496319	0.0	0.0	0.0027011555931736432	0.0025125777311539427	0.0015349616869484333	0.0022410399252155255	0.00538424294255435	0.004235167057974129	0.0	0.0	0.0	0.005979966047886484	0.0012962626508157779	0.0012591712762112571	0.0004813433451424226	0.0
SAP130	0.0013073402709413795	0.0027309515459221618	0.00014409303148694446	0.0	0.0023738641002003327	0.0021950894128911747	0.005830433274326946	0.0	0.005068799100456253	0.0	0.0	0.002034669995784333	0.0012272667480528025	0.0022384999826999433	0.00046947487141697634	0.0038511696494988117	0.00016227090858432917	0.0	0.0008816226883936397	0.001529287655004126
RAB3GAP1	0.0019006961333763563	0.0	0.0012175022106423383	0.0	0.002947813185937296	0.0	0.0	0.0010195198697636443	0.0	0.0	0.007020030706051771	0.0030672093546458964	0.0	0.005543614591592645	0.0	0.006352910348655575	0.0	0.003260125329328728	0.0004688487697526823	0.0031150055083543704
RND3	0.0	0.0	0.0008396213430817425	0.0005074653891858385	0.0	0.001995583924925944	0.007202203285590209	0.0019467905099970965	0.004998325362266925	0.003735944923524992	0.005307044546436676	0.00021381378368773695	0.0	0.0	0.0	0.0008666466785034448	0.0024849813138772456	0.0	0.0021932412286874135	0.003122105101527788
RBM43	0.0	0.0	0.0	0.0017989938341696032	0.0	0.002485098817880801	0.0011998378883283957	0.0009520317664923997	0.00791836949872778	0.0028413354503688142	0.004714437325710194	0.0010741957841485272	0.0	0.0	0.0018030871023894393	0.0	0.0013973266718121443	0.003224310325247485	0.004552930318115063	0.004805792841108258
UPP2	0.0014683854379152715	0.0025857198813153052	0.0006911037001079855	0.002746497513659073	0.004116925819185916	0.0018889367018570782	0.0	0.0	0.0	0.0	0.0	0.0	0.0016720934938402533	0.004133677927401792	0.00540811500627565	0.002113646191976563	0.0020038379704507376	0.002341500959805358	0.0	0.0018264930415540733
TANK	0.0	0.0	0.0	6.460976704150817e-05	0.00121819087981631	0.003944602691329368	0.0	0.0	0.0009541418085903524	0.0034931722103307026	0.007163347745096245	0.003920015404021289	0.004627298879605292	0.00078534483808387	0.0	0.006531701303061752	0.0	0.0021951250904748082	0.00025505686208511757	0.0016517617466532911
SLC4A10	0.001689159260614159	0.0025252755374770186	0.002479719173526969	0.003462411432735478	0.0017373205918784747	0.0	0.004843775195282202	0.0017023436023601314	0.0	0.0008831541150406981	0.0	0.0026354557021342293	0.0	0.0	0.0003581134428196968	0.00012183090590185546	0.004679696081869613	0.0017959009031077377	0.0023747242319135187	0.0
LRP2	0.0	0.0	0.002404779803954642	0.003255495953766799	0.0	0.0	0.002752939635823827	0.0007799223268367775	0.0060628031738970065	0.0020297435796054336	0.006750749896908735	0.0	0.0004150706187925779	0.0031591286977592746	0.0006573890912367795	0.0016635435838076604	6.907430791955597e-05	0.00028342350858917884	0.003296600222820268	0.0
HECW2	0.005490524104311198	0.0017347005387163572	0.0031170177404428213	0.0024476820883188046	0.0008403165630040851	0.0	0.0020739553541520473	0.0007648847490376116	0.0002755845830763288	0.0	0.0	0.0009285107661148609	0.0	0.003192354064311741	0.00011723008398279643	0.0020963964796798943	0.005236650471568513	0.0005218438158404516	0.0	0.0010084329815999347
BZW1	2.1297614441970883e-06	0.004080369509381769	0.0017107484200810795	0.0036609813467281143	0.0029747573395818632	0.0011509161195697028	0.0	0.003875726668659082	0.0	0.00012796522320491954	0.0	0.00046470766504541004	0.0038694628356375667	0.00040009823872293876	0.0	0.0	0.0033104937865387346	0.0035829213307795346	0.0021138154022712565	0.0008826913205715062
CLK1	0.002557293722545707	0.0021454746452694686	0.0019697374032710997	0.0016270921214140656	0.004469132626518455	0.0	0.00014261829981756705	0.003901670120393715	0.0017482689802198739	0.0025706058165312386	0.0	0.0	0.003530162193125494	0.001525689776404476	0.0	0.0	0.0021417117806754237	0.0005305174501284069	0.0015952919628493668	0.0
NIF3L1	0.0006071369771119812	0.002230539470461017	0.0	0.0	0.0	0.0	0.003614701058363637	0.0	0.004950405624320527	0.0009747871329264923	0.0016565627633246564	0.0	0.0	0.003537676753309354	0.002648854419709949	0.011190396298910795	0.0011467583772434542	0.0	0.0027043905587112657	0.00210188825725637
FZD7	0.003443476137482445	0.0011210051915427066	0.002431014228159947	0.00045974020086727365	0.0	0.0	0.002476437045147024	0.0023674943050941803	0.00037618177544777685	0.0009784629042675604	0.0	0.0057630121717200085	0.0	0.0017742635556322085	0.0	0.0	0.0027876461925562188	0.0018002787297961408	0.0026167270360095067	0.007400664684887941
CARF	0.0014784466729631947	0.004267222625366672	0.0011533124170883399	0.002171962838138035	0.002850284119282714	0.0	0.0002784975222546042	0.003685265531947461	0.003756077172079631	0.0	0.0	0.0	0.0	0.0	0.0017294720316440343	0.0	0.004568746862136544	0.0008518502209731534	0.0018018083018558942	0.0036722117932326145
ZDBF2	0.00020465772715786768	0.0	0.0013521607827002883	0.004173815623639143	0.0	0.0	0.0012460644577895357	0.002639015249043958	0.00740078275145592	0.0015997437416479122	0.006741015304803668	0.0008366214130072749	0.0	0.0021216109670570316	0.0	0.0008113519579714105	0.0	0.0022138630354738924	0.0026490155473661067	0.0
UNC80	0.0	0.0014911409149061337	0.0	0.0019908681182604477	0.004477609008354011	0.0005523316000050515	0.0	0.0	0.0010565655567636553	0.0021762804451046836	0.00874646107770923	0.003916051702797602	0.0	0.0008435932138379107	0.0022891424282983435	0.0	0.002917191202910157	0.000986057371686746	0.0007341379743734154	0.001582279963000363
ACADL	9.443370345548937e-06	0.00013267014993802932	0.0011058503015017828	0.0021460421519185285	0.0	0.007245128568029372	0.0001516161490407717	0.003902395545754837	0.0031976921302627605	0.0010361285047566782	0.0	0.0011710263008367148	0.0	0.005654197296074833	0.0	0.0	0.0	0.003674791746241044	0.0020157894165066382	0.004992753668772749
PECR	0.0	0.0	4.321528103553881e-06	0.000943520190991965	0.005126717251878714	0.006091887482396182	0.0	0.0	0.0	0.002312099685883142	0.0033553070045108566	0.0034626372701868366	2.5141109424340572e-05	0.0017905017659440015	0.001693534022937008	0.0018849052102505874	0.0	0.0029501115129241208	0.0021035814831611563	0.004792904102819077
STK16	0.0005306429284103321	0.002750275234532838	0.0028843128764118315	0.002760068199417512	0.0029004697343458347	0.0	0.0030965180715416068	0.0027507369728267833	0.0	0.0	0.0	0.0	0.002002854519622778	0.001083761042325141	0.004279289084548847	0.0	0.0014996165517612585	0.0018785332523867093	0.002214456989903559	0.002610706052999689
